age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
19,M,196,En Couple,2,false,4313 ZR 63
37,M,248,Seule,3,false,8014 AN 26
25,M,172,En Couple,0,false,5506 IU 72
37,F,1084,En Couple,1,false,6441 ZB 58
32,M,1200,En Couple,1,false,1006 YD 12
66,F,435,En Couple,1,false,7019 CT 69
29,M,242,En Couple,0,false,2195 TL 67
27,M,165,En Couple,1,true,767 PX 49
-1,F,415,En Couple,2,false,9859 NC 28
58,M,473,En Couple,0,false,6764 IA 80
46,F,1235,En Couple,2,false,2585 XH 82
65,M,489,En Couple,1,false,5603 VD 89
81,M,574,En Couple,2,false,5691 VA 41
50,F,1331,Célibataire,0,false,1502 TG 41
36,M,955,En Couple,0,false,8007 SY 11
81,M,170,En Couple,2,true,833 AB 18
27,F,548,En Couple,0,false,8791 CX 89
18,F,508,En Couple,2,false,1307 NA 79
44,M,1305,Seule,2,false,7167 DX 47
46,F,501,Marié(e),3,false,3523 TZ 88
33,F,231,En Couple,1,true,7499 TI 64
58,F,1265,Célibataire,0,false,1164 PD 67
18,F,522,?,1,true,6660 GX 55
35,M,547,Célibataire,0,false,67 ML 94
29,M,1025,En Couple,1,false,5129 OC 54
40,M,725,Seule,3,false,7982 DK 43
30,F,548,En Couple,1,false,1992 KJ 35
80,M,426,En Couple,2,true,4972 WS 18
65,F,534,En Couple,1,false,4420 GO 72
84,M,527,En Couple,1,false,8825 NY 36
54,M,414,En Couple,0,false,9693 KK 74
59,M,409,En Couple,4,false,648 OB 34
30,F,484,En Couple,2,false,7789 US 65
33,M,154,En Couple,1,false,3113 NY 35
56,M,1007,En Couple,0,false,1623 HH 47
21,M,540,En Couple,0,true,7138 PE 24
49,M,505,Célibataire,0,false,1224 WK 84
45,F,556,Célibataire,0,false,5784 NV 98
31,M,199,En Couple,1,false,9960 GT 18
50,M,498,Célibataire,0,false,6213 BT 76
64,M,1277,En Couple,2,false,2727 HO 66
20,M,493,Célibataire,0,false,4096 UJ 17
56,M,428,Célibataire,0,false,5938 YO 50
55,M,236,En Couple,0,true,8826 KE 44
29,F,572,En Couple,0,false,6861 QY 93
55,M,410,Célibataire,0,false,9741 YH 39
20,M,598,En Couple,0,false,9943 PB 71
55,M,840,En Couple,1,false,3821 XY 88
55,F,440,En Couple,3,false,6379 TU 71
18,M,165,En Couple,4,true,9672 OC 55
51,M,510,Célibataire,0,false,8667 LS 90
29,F,224,Célibataire,0,false,6119 KF 31
24,M,519,Célibataire,0,false,4997 SO 31
18,M,418,En Couple,0,true,1997 VS 60
25,M,540,Seul,0,false,2400 MC 85
18,M,712,En Couple,2,true,1412 ZN 74
45,F,500,En Couple,4,false,7069 YU 65
81,F,1294,Célibataire,0,false,4853 UQ 20
21,M,1042,Seule,3,false,2824 MI 56
72,M,1002,Célibataire,0,false,798 YI 88
37, ,412,En Couple,1,false,7093 WE 81
65,M,1011,Célibataire,0,false,2795 OU 73
29,M,416,Célibataire,0,false,5141 CV 81
81,M,523,En Couple,0,false,9055 UP 39
68,M,1395,En Couple,0,false,3249 QM 56
67,M,485,En Couple,0,false,3145 DD 94
19,M,240,En Couple,1,false,1307 TF 12
45,M,1180,En Couple,2,false,8866 QC 87
47,F,508,Célibataire,0,false,385 UI 75
34,M,1382,En Couple,2,false,8651 MA 10
81,F,726,Célibataire,0,false,4619 BI 16
26,M,953,En Couple,3,true,5681 JC 96
59,M,983,Célibataire,0,false,1338 DG 45
56,M,417,En Couple,1,false,8027 ZD 94
76,M,526,En Couple,0,false,617 HD 60
49,M,1192,Célibataire,0,false,7367 BS 11
58,F,494,Célibataire,0,false,6509 BE 39
18,M,212,Célibataire,0,false,4306 GO 48
66,F,554,En Couple,0,false,8119 ZD 74
51,M,532,Seule,1,false,5967 EL 64
20,F,478,En Couple,3,false,4174 OP 95
42,M,409,En Couple,0,false,5356 XJ 43
78,M,173,Seule,2,false,8934 LO 73
76,F,491,En Couple,1,false,370 QV 16
44,M,552,Célibataire,0,false,2461 ZT 95
38,F,507,Célibataire,0,false,9235 JJ 36
57,F,484,Célibataire,0,false,9339 EC 31
18,F,230,Célibataire,0,false,8108 UG 91
27,M,482,En Couple,4,true,8111 UQ 57
58,F,521,Célibataire,0,false,3154 UM 24
28,M,243,En Couple,3,true,6358 NM 60
40,M,589,En Couple,0,false,1351 BQ 94
73,M,1291,En Couple,2,false,3013 QW 12
19,F,204,En Couple,0,false,7971 PT 78
27,M,169,En Couple,0,false,7179 PF 66
46,M,706,En Couple,1,false,6332 OS 14
39,M,491,Célibataire,0,false,1682 HH 21
55,F,569,Célibataire,0,false,4209 ZS 11
52,F,1235,En Couple,1,false,3165 IB 92
40,F,770,Célibataire,0,false,7576 XI 33
40,F,508,En Couple,4,false,1817 NB 96
58,M,405,En Couple,3,true,3221 NJ 88
83,F,579,En Couple,1,false,3197 WS 24
51,F,480,En Couple,1,true,8900 CJ 89
19,M,860,Célibataire,0,false,2779 LJ 59
34,M,205,En Couple,0,false,6988 HV 78
20,M,717,En Couple,0,false,223 DU 86
38,M,202,En Couple,0,false,2651 FO 36
40,M,410,Célibataire,0,false,8557 UP 47
61,M,484,Célibataire,0,false,9022 AF 62
27,M,1227,En Couple,1,false,628 PX 69
63,M,827,En Couple,3,false,8008 VI 22
28,F,160,En Couple,4,true,4815 SH 98
23,F,477,Seule,3,false,1959 GY 97
21,M,1083,En Couple,0,true,6479 NE 12
83,M,217,En Couple,2,false,116 JF 24
45,M,525,Seule,2,false,7492 RT 53
26,M,194,En Couple,3,false,1281 YE 67
46,M,1300,En Couple,2,false,8436 JY 48
55,M,415,Célibataire,0,false,9770 YW 62
47,F,416,En Couple,1,false,7760 QN 49
46,M,1037,En Couple,1,true,7286 WO 27
20,F,556,Célibataire,0,false,6851 MF 75
73,M,1326,En Couple,2,false,2630 WQ 90
49,M,242,En Couple,3,true,4756 RP 39
44,M,522,Célibataire,0,false,242 OD 13
26,F,215,Célibataire,0,false,2208 EA 80
39,M,1104,En Couple,4,true,7056 TS 75
45,F,557,En Couple,4,false,3442 KG 23
52,F,215,En Couple,1,true,750 UW 12
27,F,474,En Couple,0,false,2590 QR 92
56,M,217,En Couple,2,true,197 HM 85
52,M,1097,En Couple,2,false,6223 EG 63
48,M,834,En Couple,2,false,4806 PP 65
70,M,217,En Couple,4,false,4798 SX 13
37,F,585,En Couple,2,false,1454 DN 60
33,M,470,En Couple,1,true,1387 AY 67
49,F,415,Seule,2,false,1043 ZI 25
38,M,421,En Couple,1,false,291 QK 87
31,M,909,Célibataire,0,false,2214 ID 36
28,M, ,Célibataire,0,false,4010 YC 37
20,M,183,En Couple,4,true,3360 LD 97
25,M,1300,Célibataire,0,false,5568 EQ 43
73,M,519,Célibataire,0,false,791 PC 73
27,M,508,En Couple,0,false,3374 RR 26
20,M,528,En Couple,3,false,4472 AP 93
23,M,185,En Couple,0,true,4199 ID 21
29,M,1038,En Couple,0,false,6924 QO 63
45,M,409,Célibataire,0,false,8137 KL 96
43,F,1390,En Couple,1,false,2821 FC 88
31,M,834,Célibataire,0,false,9387 IX 85
18,M,465,Seul,0,false,4031 EQ 14
52,M,190,Seule,1,false,1247 ZG 28
55,M,522,Célibataire,0,false,4561 EJ 48
43,F,1383,En Couple,3,false,1743 EA 52
18,M,215,En Couple,4,false,3499 EX 51
62,M,489,En Couple,1,false,6000 UJ 13
33,F,1274,En Couple,4,false,536 MV 66
24,F,1312,En Couple,0,false,1524 AL 90
58,F,209,En Couple,3,false,4427 AC 15
76,Homme,794,En Couple,0,false,7089 IJ 40
47,M,403,En Couple,4,false,1651 ZF 19
29,F,589,En Couple,4,false,605 MC 96
82,M,222,En Couple,2,false,8952 MQ 95
41,M,514,Célibataire,0,false,531 KL 70
20,F,586,Célibataire,0,false,4397 WJ 80
52,F,475,Célibataire,0,false,3101 BK 64
43,M,241,Célibataire,0,false,1806 TB 12
20,F,1083,En Couple,4,true,298 AT 61
36,M,1318,En Couple,0,true,1745 HN 92
79,M,456,En Couple,4,false,4438 QL 83
47,M,727,En Couple,1,false,502 VK 95
50,M,1095,En Couple,1,false,6166 NV 64
28,M,207,Célibataire,0,false,8521 CD 56
47,M,193,En Couple,4,false,8939 ZV 32
82,M,1039,Célibataire,0,false,5948 ZG 47
49,M,1025,En Couple,0,false,7964 NE 58
25,M,427,En Couple,4,false,895 HQ 38
48,M,451,En Couple,2,false,4574 ZM 77
27,M,708,Seule,1,false,5226 MD 80
21,M,493,Célibataire,0,false,5389 RW 54
21,M,535,Célibataire,0,false,911 VA 65
37,M,484,Célibataire,0,false,2305 KD 42
49,M,408,Marié(e),4,false,3562 LK 12
55,M,428,En Couple,0,false,2972 QE 25
42,M,199,En Couple,4,false,7762 EF 19
19,M,228,Célibataire,0,false,505 EZ 69
22,F,583,Célibataire,0,false,9063 MZ 20
52,M,416,Célibataire,0,false,9436 WG 20
45,M,517,Seule,3,false,3732 JF 79
19,M,171,Célibataire,0,false,9221 LI 95
22,M,496,Célibataire,0,false,4588 TH 77
70,F,483,En Couple,2,true,4590 EF 26
34,M,415,Célibataire,0,false,3725 JZ 92
59,M,712,En Couple,1,false,9066 TG 94
53,F,522,En Couple,1,false,6626 FP 93
35,M,546,Célibataire,0,false,1334 JS 45
47,M,481,En Couple,0,false,283 XS 45
43,M,205,Célibataire,0,false,2506 WH 79
44,M,540,Célibataire,0,false,6564 PU 76
45,M,1204,En Couple,4,false,8534 JL 61
52,M,188,En Couple,1,false,2805 FN 86
79,F,449,En Couple,2,false,5911 OP 94
44,F,556,En Couple,0,true,5774 DA 71
32,M,476,Célibataire,0,false,8641 YA 10
68,M,534,En Couple,2,false,936 IO 31
50,M,497,Célibataire,0,false,1732 LD 20
54,M,491,Seul,0,false,216 QX 85
63,M,1041,Célibataire,0,false,4120 XF 57
33,M,488,En Couple,2,false,8317 UM 59
35,M,239,En Couple,0,true,6754 TU 87
27,M,755,En Couple,4,false,3119 WT 65
39,M,1154,En Couple,3,false,9327 TZ 48
55,F,223,En Couple,0,true,9296 DR 15
70,F,444,Célibataire,0,false,1030 CS 46
44,M,222,En Couple,2,false,7692 ZR 47
21,M,779,Célibataire,0,false,2648 MJ 93
41,F,561,En Couple,2,false,7578 RB 18
78,F,542,En Couple,0,true,5377 UX 94
83,M,242,En Couple,0,true,522 TV 79
18,M,948,En Couple,0,false,9254 KP 56
43,M,511,En Couple,2,false,4742 QH 86
55,M,872,En Couple,0,false,4694 RM 62
82,Femme,1085,En Couple,2,false,947 NW 12
63,M,437,Célibataire,0,false,1114 CA 83
29,M,427,Célibataire,0,false,5919 VN 86
53,F,493,Célibataire,0,false,454 MS 79
84,M,459,En Couple,2,false,9938 GR 80
51,M,524,En Couple,0,false,88 YM 65
24,M,1271,Célibataire,0,false,5071 ZF 83
27,M,207,Célibataire,0,false,6982 MA 30
44,M,409,En Couple,2,false,6561 SZ 28
50,M,499,Célibataire,0,false,6210 YY 37
39,M,418,En Couple,2,false,2528 UD 83
19,M,454,En Couple,2,false,8327 KL 70
45,F,1188,En Couple,4,false,8187 VO 36
20,M,585,En Couple,4,false,8682 NQ 11
39,M,492,En Couple,2,false,3758 GP 29
28,M,1114,Seule,1,false,5131 PJ 95
45,M,1009,Célibataire,0,false,3403 VC 13
60,M,792,En Couple,2,false,3 IL 19
77,M,414,En Couple,1,false,2770 XM 66
36,M,1032,En Couple,0,false,4470 QS 30
26,F,500,En Couple,4,false,202 XK 86
47,M,175,En Couple,3,true,4320 TY 50
47,M,153,En Couple,2,false,8263 QL 66
61,M,875,Célibataire,0,false,8457 JR 74
68,M,591,En Couple,0,false,2132 PL 43
44,M,475,En Couple,1,true,4147 XI 71
41,F,1291,En Couple,1,true,7864 HR 66
36,F,410,En Couple,4,false,8328 DD 35
24,M,441,Seule,2,false,3955 PI 34
53,M,548,En Couple,2,false,1886 DG 72
36,M,1046,Célibataire,0,false,4719 TY 96
32,M,436,En Couple,4,true,3364 PA 46
19,F,776,En Couple,2,false,2145 UD 73
25,M,157,Célibataire,0,false,1172 BR 31
19,M,443,En Couple,2,true,7398 SU 71
52,M,158,Célibataire,0,false,1313 AH 95
22,M,438,En Couple,3,false,6569 OQ 91
62,F,175,Célibataire,0,false,9256 DT 47
46,M,1190,En Couple,4,false,7305 NZ 17
20,M,706,En Couple,2,false,2560 WI 56
28,M,523,Célibataire,0,false,9413 PA 74
42,F,1245,Célibataire,0,false,7019 QV 48
66,M,809,En Couple,2,true,3665 DI 21
31,F,1139,En Couple,1,true,7221 MW 86
59,M,1069,?,0,false,4944 NJ 51
58,F,165,Célibataire,0,false,8850 ZV 19
66,M,581,Célibataire,0,false,6714 PT 13
20,M,456,Célibataire,0,false,3009 RG 13
28,M,500,En Couple,3,false,5412 BC 44
62,M,556,En Couple,4,false,8893 PF 58
21,M,414,En Couple,4,false,1661 VB 58
32,F,451,Célibataire,0,false,6760 VJ 27
26,F,1026,En Couple,4,true,7436 UF 87
48,F,477,En Couple,1,false,2463 MH 65
71,F,548,Célibataire,0,false,6133 YJ 44
82,M,172,En Couple,1,true,3499 JQ 47
33,M,575,Célibataire,0,false,1539 PF 79
80,F,544,Célibataire,0,false,7996 IF 97
54,M,514,En Couple,4,true,6317 UE 55
29,M,523,En Couple,1,false,9085 JM 96
66,M,153,Célibataire,0,false,1938 AJ 98
38,M,534,En Couple,3,true,6613 MH 27
83,M,1354,Célibataire,0,false,7134 PU 97
58,M,412,Seule,3,false,7298 NN 38
58,M,521,En Couple,1,true,9077 VH 54
33,M, ,En Couple,1,false,3821 XI 93
18,F,1068,En Couple,1,false,8101 HJ 32
22,F,226,En Couple,3,false,3802 UA 63
20,F,412,En Couple,0,false,7718 AN 76
48,M,408,Célibataire,0,false,4806 DT 46
18,M,566,En Couple,1,true,7546 PJ 21
77,M,535,Célibataire,0,false,777 MB 86
34,F,527,En Couple,3,false,9247 HP 12
70,M,218,Célibataire,0,false,1684 OF 42
29,F,592,Célibataire,0,false,3145 DL 24
45,M,234,En Couple,1,false,9842 DH 90
82,M,1257,En Couple,0,false,1898 UO 66
60,M,956,Célibataire,0,false,7624 EJ 74
52,F,187,Célibataire,0,false,5837 YB 74
28,M,220,En Couple,2,false,5366 LP 88
56,F,405,Célibataire,0,false,7860 OB 42
58,M,431,Seule,2,false,6277 MY 96
78,?,199,Célibataire,0,false,9038 ON 70
79,M,1221,En Couple,3,false,5880 IA 54
41,F,538,Seule,2,false,517 UC 77
61,M,1250,Célibataire,0,false,8781 VV 68
41,M,233,Célibataire,0,false,5465 HZ 33
18,F,1357,En Couple,0,false,5467 KZ 38
42,M,859,En Couple,3,false,2888 QP 72
59,M,592,En Couple,3,false,7523 RL 15
48,F,208,En Couple,1,false,6088 PK 91
33,F,798,En Couple,0,false,3041 DE 53
38,F,403,En Couple,0,false,1512 XS 14
24,M,569,Célibataire,0,false,6298 GD 49
36,F,191,En Couple,4,true,8452 GF 16
69,M,228,En Couple,2,false,5933 RB 35
23,F,558,En Couple,4,false,160 ZE 86
29,M,506,Seule,2,false,6100 NM 64
58,M,403,En Couple,3,false,8585 LL 24
63,M,1113,En Couple,0,false,898 VZ 74
57,F,172,En Couple,1,false,1481 XR 27
49,F,453,En Couple,3,false,6003 JR 10
63,M,1179,Seule,3,false,8226 YW 87
-1,F,1158,Célibataire,0,false,225 LF 92
25,M,1384,En Couple,4,true,4671 FB 95
21,M,503,En Couple,1,false,9499 RH 66
24,M,463,Célibataire,0,false,2744 CV 23
36,M,857,En Couple,0,false,3997 YL 29
63,M,492,En Couple,3,false,1532 OS 29
20,F,466,En Couple,1,false,6492 LL 39
28,M,768,En Couple,1,false,1430 SW 21
31,M,1364,Célibataire,0,false,7177 AV 90
75,F,599,Seule,2,false,1098 WZ 89
63,M,1244,En Couple,2,false,4107 FV 91
76,M,480,Célibataire,0,false,6262 TR 32
19,F,837,En Couple,4,false,4391 IW 21
48,M,585,En Couple,1,false,548 KK 85
68,M,544,Célibataire,0,false,4665 KN 12
65,F,199,Célibataire,0,false,5492 IE 95
44,M,590,En Couple,0,false,1978 NP 31
82,F,215,Célibataire,0,false,6148 CU 33
67,M,588,En Couple,0,false,5001 BP 25
25,M,578,En Couple,0,true,1865 TG 30
78,M,525,Marié(e),1,false,8340 MS 79
67,F,1047,En Couple,0,true,8501 NA 32
19,F,486,En Couple,4,false,6238 WE 77
84,M,205,En Couple,3,false,1633 AW 40
23,M,915,Célibataire,0,false,8584 YZ 67
50,M,716,En Couple,2,false,3761 TF 26
46,F,570,En Couple,3,false,1882 QB 18
29,M,884,Célibataire,0,false,8005 BR 71
43,F,1034,Célibataire,0,false,1720 WL 41
34,M,1129,Célibataire,0,false,3524 JJ 60
28,M,546,Célibataire,0,false,4255 EF 80
58,M,536,En Couple,3,true,2432 SL 62
35,F,522,En Couple,3,false,3638 JT 26
35,F,594,Célibataire,0,false,390 MD 71
23,Masculin,575,En Couple,2,true,5424 IQ 67
30,F,900,Célibataire,0,false,4349 XB 12
22,M,410,En Couple,0,false,5142 OJ 49
48,F,537,En Couple,4,true,3620 UA 10
78,M,481,En Couple,2,true,9743 AG 31
43,M,504,Célibataire,0,false,8741 AU 88
74,F,435,En Couple,0,false,3594 GJ 90
59,M,551,En Couple,3,false,2182 IV 61
73,M,425,En Couple,4,true,592 DT 22
78,M,723,En Couple,3,true,9029 CF 56
42,M,482,En Couple,1,false,4004 ZG 12
44,F,594,En Couple,2,false,5657 CW 36
25,M,528,En Couple,4,true,9428 AK 52
68,M,729,En Couple,2,false,9269 TO 86
45,M,401,En Couple,0,false,8743 RR 57
21,M,425,Célibataire,0,false,5894 SX 44
43,F,1247,En Couple,2,false,6846 GM 63
29,M,403,Célibataire,0,false,2433 VE 44
51,M,1082,En Couple,2,true,133 ZU 14
46,M,598,En Couple,4,false,7240 HP 54
21,M,1307,En Couple,2,true,304 HB 55
52,M,473,En Couple,1,false,3028 UZ 55
31,M,187,Célibataire,0,false,5984 XP 26
27,F,561,En Couple,3,true,4409 NH 98
49,F,411,Seule,1,false,718 DU 78
48,F,1169,En Couple,2,false,6534 QZ 53
34,F,480,En Couple,1,false,1196 QK 82
52,M,592,Célibataire,0,false,5044 VI 78
79,M,1310,Seule,1,false,5609 HS 33
29,M,422,En Couple,2,false,9172 SP 40
39,M,457,En Couple,0,false,9451 RS 91
76,M,1292,Célibataire,0,false,3284 TE 40
18,F,564,En Couple,0,false,4340 UV 31
26,M,824,Célibataire,0,false,632 AO 87
52,M,154,En Couple,3,true,3343 AB 54
65,F,1305,En Couple,0,false,5906 SZ 20
27,M,1226,En Couple,0,true,5073 WF 23
33,M,564,Célibataire,0,false,5932 ZL 84
54,M,160,En Couple,1,false,682 FY 69
26,F,972,Célibataire,0,false,1897 MF 40
66,M,567,En Couple,3,true,3635 XD 69
73,F,526,En Couple,2,true,8986 AI 50
29,M,418,Célibataire,0,false,784 OF 33
75,M,1073,Célibataire,0,false,8021 YH 63
51,M,479,En Couple,0,false,1037 FJ 18
26,M,568,En Couple,1,false,4221 EK 98
62,M,586,Célibataire,0,false,9362 RE 91
35,M,475,Célibataire,0,false,8335 YD 25
31,M,548,En Couple,2,false,8001 BB 95
23,F,990,Célibataire,0,false,4048 AN 58
71,M,212,En Couple,3,false,2260 KD 85
26,M,559,En Couple,2,false,6785 OG 95
22,F,1032,En Couple,2,false,2497 CY 81
23,M,494,Célibataire,0,false,7773 OF 41
51,M,825,En Couple,4,false,1032 BM 93
39,M,705,En Couple,3,false,6167 XR 64
78,F,593,En Couple,1,false,8577 UR 77
48,M,228,En Couple,3,false,4287 VS 76
46,M,581,En Couple,2,false,4447 QV 54
53,F,512,Célibataire,0,false,7099 BT 72
27,M,407,En Couple,1,false,545 RQ 93
20,M,552,En Couple,2,false,4991 LH 69
47,M,511,En Couple,2,true,1582 FR 33
54,M,506,Célibataire,0,false,8616 EJ 29
25,F,491,En Couple,2,false,2726 OM 12
34,M,410,En Couple,3,true,8426 WT 64
56,F,1046,Célibataire,0,false,8597 JZ 49
53,M,496,En Couple,0,false,2071 VL 67
31,F,227,En Couple,4,false,7969 FF 27
43,M,401,Célibataire,0,false,4744 OU 76
83,M,724,En Couple,1,false,9673 UB 30
44,M,493,Célibataire,0,false,3667 YF 68
57,M,241,En Couple,0,false,9685 KY 41
19,M,211,Célibataire,0,false,1701 XV 44
39,F,491,En Couple,3,false,2234 LQ 29
33,F,541,En Couple,4,false,1831 TV 94
21,M,1234,En Couple,1,false,6725 QH 88
69,M,1250,Célibataire,0,false,6587 QQ 49
60,F,882,En Couple,0,false,525 IV 32
59,F,435,En Couple,4,false,2926 VS 83
71,M,818,Célibataire,0,false,1603 YF 58
53,M,186,Célibataire,0,false,2053 FX 16
21,M,405,Célibataire,0,false,562 MQ 64
25,F,151,En Couple,3,true,6993 JJ 79
31,M,455,Célibataire,0,false,7681 MK 66
42,F,1088,Célibataire,0,false,3037 YI 87
57,F,969,En Couple,2,false,3037 QI 75
22,M,240,En Couple,1,true,6956 QB 42
39,M,424,Célibataire,0,false,2098 QR 41
34,F,419,En Couple,1,true,4686 BI 41
34,M,198,En Couple,1,false,8337 FC 72
82,M,861,Célibataire,0,false,4921 CD 96
19,F,558,En Couple,2,true,5528 QE 63
42,M,1110,En Couple,4,false,49 YX 53
38,M,1121,En Couple,0,false,8287 YA 84
59,Masculin,472,Célibataire,0,false,6114 RJ 52
21,M,1123,Célibataire,0,false,1975 LE 70
68,M,1057,Célibataire,0,false,7634 WP 50
45,M,162,Célibataire,0,false,7803 CU 29
23,F,1084,En Couple,4,false,6050 TK 89
19,M,723,Célibataire,0,false,4208 SJ 33
29,F,988,En Couple,0,false,8475 NK 69
27,M,520,Célibataire,0,false,7702 IP 51
47,M,433,En Couple,2,false,5987 NQ 90
39,M,1071,En Couple,1,true,2582 DN 27
42,M,424,Célibataire,0,false,39 AP 28
43,F,947,Célibataire,0,false,6147 FE 96
20,M,1029,Célibataire,0,false,3968 BN 29
75,F,575,En Couple,3,true,1019 UR 12
25,M,959,En Couple,0,true,6560 CX 79
26,F,400,Seule,2,false,1797 LV 66
20,F,155,En Couple,2,false,5748 DP 91
29,M,588,En Couple,3,true,4307 WU 39
30,N/D,1124,En Couple,0,false,6961 WX 24
30,M,1184,En Couple,4,false,911 BY 49
80,M,154,En Couple,4,false,2840 UV 54
22,M,1111,Célibataire,0,false,3135 KG 44
32,F,575,En Couple,1,true,9764 XH 97
18,F,574,En Couple,1,false,5762 XM 53
36,M,467,Seule,2,false,2872 QK 52
56,M,1102,En Couple,3,false,4737 TQ 71
49,M,474,En Couple,2,true,7027 RI 23
25,M,1222,En Couple,3,false,8561 WU 48
24,F,186,En Couple,1,false,1293 BL 38
22,M,1328,En Couple,2,false,3742 IJ 69
42,M,597,En Couple,3,false,7033 BB 17
45,M,556,Célibataire,0,false,5599 AA 28
34,M,475,Seule,2,false,4291 TT 32
53,F,157,En Couple,3,true,6422 KN 72
24,M,513,En Couple,3,false,961 XB 79
67,F,456,Seule,3,false,5486 WA 54
27,F,179,En Couple,3,false,5412 PF 30
-1,M,464,En Couple,4,false,7757 DC 60
63,M,539,En Couple,1,false,2645 WY 68
57,F,1276,Célibataire,0,false,3009 WV 42
26,M,591,En Couple,2,false,4986 GL 66
25,M,534,En Couple,2,false,2405 PP 20
28,F,594,Célibataire,0,false,4832 NF 15
35,M,1143,En Couple,2,false,9450 QY 85
44,F,1008,En Couple,2,false,1968 MN 86
56,M,1107,Célibataire,0,false,3648 QY 29
57,M,833,En Couple,4,false,844 ZC 33
18,F,239,En Couple,3,false,828 TM 46
43,F,547,En Couple,2,false,4768 DQ 71
20,M,538,Seule,3,false,4193 ID 62
60,M,595,Célibataire,0,false,4307 MX 16
54,F,1380,En Couple,0,false,7114 WR 29
66,F,563,En Couple,1,false,3333 FS 74
47,M,436,Célibataire,0,false,1995 FJ 22
21,M,923,En Couple,2,false,3216 XJ 48
61,M,1208,En Couple,1,true,4372 OE 79
27,M,513,Célibataire,0,false,8857 VO 32
32,M,450,Seule,1,false,1152 GB 94
67,M,247,En Couple,4,true,8911 AH 98
70,F,431,En Couple,1,true,1200 SL 93
70,M,229,En Couple,1,true,9112 PN 34
73,F,454,Célibataire,0,false,2994 AU 95
25,M,174,En Couple,2,false,888 HM 96
68,M,400,En Couple,3,true,8877 WD 10
54,M,543,Seule,1,false,5706 RG 25
44,M,540,Célibataire,0,false,4900 NM 36
59,M,507,En Couple,0,false,9174 AK 20
71,M,1353,Célibataire,0,false,6305 XZ 96
48,M,513,En Couple,0,false,1212 RT 85
22,M,1256,En Couple,2,false,5161 FX 46
51,M,509,En Couple,0,true,9317 GU 94
23,M,1223,En Couple,2,false,4731 XE 42
25,F,1109,En Couple,4,true,4151 EF 47
51,F,453,En Couple,4,false,3506 BY 79
22,M,411,En Couple,3,false,1087 TC 33
33,F,1012, ,2,false,8000 RR 92
39,M,187,Célibataire,0,false,1046 ZW 38
81,M,407,En Couple,1,false,2035 SV 73
26,F,746,En Couple,0,true,5085 QU 53
23,M,438,En Couple,4,false,6786 ZW 97
48,F,891,Célibataire,0,false,3219 ZK 84
40,M,1003,En Couple,4,false,4206 DS 43
21,M,903,En Couple,1,false,7084 VC 32
22,M,499,Célibataire,0,false,8003 AV 18
26,M,167,Seule,1,false,1241 JN 36
42,M,445,Célibataire,0,false,8454 MT 32
58,M,471,En Couple,3,false,3780 XH 55
47,F,1084,En Couple,2,false,9830 WJ 46
39,F,1270,En Couple,2,false,322 QO 13
23,M,578,Célibataire,0,false,508 NE 95
37,M,429,En Couple,1,false,7857 PO 16
53,F,452,En Couple,3,true,2509 EQ 35
71,M,493,En Couple,4,false,1113 QP 18
18,M,559,En Couple,0,true,2804 MJ 74
29,M,1213,En Couple,3,false,1373 CZ 85
27,F,1112,En Couple,2,true,3546 KI 30
31,M, ,En Couple,4,false,1288 KD 53
24,M,475,En Couple,3,true,6880 SY 65
77,F,232,En Couple,0,false,4482 MT 80
81,M,1345,Célibataire,0,false,6593 LO 90
24,M,429,En Couple,2,true,5835 SN 43
28,?,177,En Couple,4,false,9795 WD 10
61,F,484,En Couple,0,true,476 SA 24
46,M,716,Seule,1,false,804 YH 43
31,F,475,Célibataire,0,false,6890 UL 41
72,F,1158,En Couple,1,false,4174 WW 22
29,M,403,En Couple,1,false,6772 AY 97
22,F,1117,En Couple,1,false,2725 KI 90
18,M,1110,En Couple,1,false,5714 XH 81
27,F,592,Célibataire,0,false,2037 GV 23
23,M,1177,Célibataire,0,false,7382 CJ 60
49,M,209,Célibataire,0,false,9206 DG 48
39,M,548,En Couple,4,false,7564 QV 45
27,F,566,Seule,1,false,3706 ZG 44
18,M,764,En Couple,0,false,3707 YO 38
31,F,477,En Couple,1,false,8987 KP 60
24,M,187,En Couple,4,true,7411 NN 32
44,M,190,En Couple,4,false,7551 AJ 44
